svm_type one_class
kernel_type rbf
gamma 0.0001
nr_class 2
total_sv 10
rho 0.6148869867983644
SV
0.23062455216478661 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:6 9:136 10:1 11:0 12:0 13:0 14:3 15:1 16:0 17:0 18:0 19:0 20:0.33 21:1 22:0 23:255 24:2 25:0.01 26:0.55 27:0 28:0 29:0 30:0 31:0 32:0 
0.28473981123482334 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:9 9:140 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:1 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.14701505089035041 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:11 9:141 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:128 24:3 25:0.02 26:0.02 27:0.01 28:0 29:0 30:0 31:0 32:0 
0.043913320129240825 0:4 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:10 9:147 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:2 25:0.01 26:0.02 27:0 28:0 29:0.59 30:0 31:0 32:0 
0.034557245718570051 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:6 9:147 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:141 24:6 25:0.04 26:0.04 27:0.01 28:0 29:0.01 30:0 31:0 32:0 
0.24702291508057211 0:5 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:9 9:141 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:10 25:1 26:0 27:1 28:0.3 29:0 30:0 31:0 32:0 
0.1182369175441655 0:2 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:8 9:138 10:1 11:0 12:0 13:0 14:2 15:1 16:0 17:0 18:0 19:0 20:0.5 21:1 22:0 23:130 24:3 25:0.02 26:0.05 27:0.01 28:0 29:0.01 30:0 31:0 32:0 
0.33181237283294018 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:8 9:147 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:49 25:0.19 26:0.02 27:0 28:0 29:0.84 30:0.96 31:0 32:0 
0.61489393248439583 0:900 1:1 2:0 3:0 4:1 5:0 6:1 7:0 8:0 9:152 10:1 11:0 12:0 13:0 14:1 15:1 16:1 17:1 18:0 19:0 20:1 21:0 22:0 23:161 24:39 25:0.24 26:0.04 27:0.01 28:0 29:0.01 30:0.05 31:0.01 32:0 
0.10718388192015522 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:6 9:137 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:115 24:17 25:0.1 26:0.04 27:0.01 28:0.12 29:0 30:0 31:0 32:0 
