svm_type one_class
kernel_type rbf
gamma 0.0001
nr_class 2
total_sv 222
rho 0.046564025793339667
SV
0.032097587550545641 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:237 9:138 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:2 24:2 25:1 26:0 27:0.5 28:0 29:0 30:0 31:0 32:0 
0.024079137320655752 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:228 9:6834 10:1 11:0 12:0 13:0 14:2 15:7 16:0 17:0 18:0 19:0 20:1 21:0 22:0.57 23:18 24:19 25:1 26:0 27:0.06 28:0.11 29:0 30:0 31:0 32:0 
0.0390774808828738 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:198 9:12884 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:2 24:2 25:1 26:0 27:0.5 28:0 29:0 30:0 31:0 32:0 
0.014874880824961845 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:319 9:0 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:6 24:2 25:0.33 26:0.5 27:0.33 28:0 29:0 30:0 31:0 32:0 
0.0036486110867463969 0:4 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1308 9:328 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:2 24:14 25:1 26:0 27:0.5 28:0.14 29:0 30:0 31:0 32:0 
0.015627642592580766 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1230 9:328 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:22 24:19 25:0.86 26:0.14 27:0.05 28:0 29:0 30:0 31:0 32:0 
0.044725440840562708 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1376 9:0 10:1 11:0 12:0 13:0 14:3 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:26 24:15 25:0.35 26:0.19 27:0.35 28:0.13 29:0 30:0 31:0 32:0 
0.0081090588253412265 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:884 9:0 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:13 24:6 25:0.46 26:0.23 27:0.46 28:0 29:0 30:0 31:0 32:0 
0.0045280434946063132 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:211 9:12566 10:1 11:0 12:0 13:0 14:14 15:14 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:14 24:14 25:1 26:0 27:0.07 28:0 29:0 30:0 31:0 32:0 
0.034065192884806098 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:168 9:1674 10:1 11:0 12:0 13:0 14:2 15:11 16:0.5 17:0.09 18:0 19:0 20:1 21:0 22:0.18 23:2 24:9 25:1 26:0 27:0.5 28:0.33 29:0.5 30:0.11 31:0 32:0 
0.027186888014468082 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:299 9:5357 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:5 24:2 25:0.4 26:0.4 27:0.2 28:0 29:0 30:0 31:0 32:0 
0.025112390141541725 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:239 9:3222 10:1 11:0 12:0 13:0 14:2 15:2 16:0.5 17:0.5 18:0 19:0 20:1 21:0 22:0 23:11 24:11 25:1 26:0 27:0.09 28:0 29:0.09 30:0.09 31:0 32:0 
0.046600483996696272 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:14189 9:0 10:1 11:0 12:0 13:0 14:3 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:40 24:19 25:0.38 26:0.12 27:0.38 28:0.11 29:0 30:0 31:0 32:0 
0.011583088403457429 0:2 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1637 9:327 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:5 24:5 25:1 26:0 27:0.2 28:0 29:0 30:0 31:0 32:0 
0.046160980838860499 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:210 9:16144 10:1 11:0 12:0 13:0 14:1 15:43 16:0 17:0 18:0 19:0 20:1 21:0 22:0.07 23:3 24:5 25:1 26:0 27:0.33 28:0.4 29:0 30:0 31:0 32:0 
0.0074842649056655669 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:245 9:1143 10:1 11:0 12:0 13:0 14:7 15:7 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:12 24:12 25:1 26:0 27:0.08 28:0 29:0 30:0 31:0 32:0 
0.0024685309577108412 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1248 9:329 10:1 11:0 12:0 13:0 14:1 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:4 24:4 25:1 26:0 27:0.25 28:0 29:0 30:0 31:0 32:0 
0.012874780483334897 0:3 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1996 9:329 10:1 11:0 12:0 13:0 14:1 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:3 24:3 25:1 26:0 27:0.33 28:0 29:0 30:0 31:0 32:0 
0.046578260293940674 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:174 9:7737 10:1 11:0 12:0 13:0 14:2 15:7 16:0 17:0 18:0 19:0 20:1 21:0 22:0.29 23:15 24:15 25:1 26:0 27:0.07 28:0 29:0 30:0 31:0 32:0 
0.0096208465309346215 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:246 9:10597 10:1 11:0 12:0 13:0 14:5 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:17 24:17 25:1 26:0 27:0.06 28:0 29:0 30:0 31:0 32:0 
0.04658403148193363 0:0 1:1 2:0 3:0 4:1 5:0 6:1 7:0 8:145 9:13236 10:1 11:0 12:0 13:0 14:1 15:1 16:1 17:1 18:0 19:0 20:1 21:0 22:0 23:29 24:10 25:0.28 26:0.1 27:0.03 28:0.2 29:0.07 30:0.2 31:0 32:0 
0.017216864596250214 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:727 9:328 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:65 24:15 25:0.23 26:0.09 27:0.02 28:0 29:0 30:0 31:0 32:0 
0.023312429158054454 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:26408 9:0 10:1 11:0 12:0 13:0 14:9 15:9 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:49 24:15 25:0.31 26:0.06 27:0.31 28:0 29:0 30:0 31:0 32:0 
0.029136454948547271 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1689 9:324 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:39 24:16 25:0.41 26:0.08 27:0.03 28:0 29:0 30:0 31:0 32:0 
0.044844223710963159 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:211 9:22075 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:2 24:2 25:1 26:0 27:0.5 28:0 29:0 30:0 31:0 32:0 
0.019963198883181318 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:2181 9:330 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:11 24:10 25:0.91 26:0.18 27:0.09 28:0 29:0 30:0 31:0 32:0 
0.031049773174656278 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1573 9:404 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:6 24:4 25:0.67 26:0.5 27:0.17 28:0 29:0 30:0 31:0 32:0 
0.025074788758695368 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:300 9:937 10:1 11:0 12:0 13:0 14:6 15:6 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:6 24:6 25:1 26:0 27:0.17 28:0 29:0 30:0 31:0 32:0 
0.024113987745324819 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:8737 9:0 10:1 11:0 12:0 13:0 14:7 15:7 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:45 24:13 25:0.29 26:0.07 27:0.29 28:0 29:0 30:0 31:0 32:0 
0.019300973281181678 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:190 9:0 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:5 24:2 25:0.4 26:0.8 27:0.4 28:0 29:0 30:0 31:0 32:0 
0.046752156903473917 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:204 9:25948 10:1 11:0 12:0 13:0 14:8 15:8 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:8 24:19 25:1 26:0 27:0.12 28:0.11 29:0 30:0 31:0 32:0 
0.046206145031105671 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:4436 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:18 24:4 25:0.22 26:0.28 27:0.22 28:0 29:0 30:0 31:0 32:0 
0.026147691215668758 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:352 9:592 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:5 24:5 25:1 26:0 27:0.2 28:0 29:0.2 30:0.2 31:0 32:0 
0.046717636549320027 0:0 1:1 2:0 3:0 4:1 5:0 6:1 7:0 8:44788 9:48103 10:1 11:0 12:0 13:0 14:1 15:1 16:1 17:1 18:0 19:0 20:1 21:0 22:0 23:5 24:4 25:0.8 26:0.4 27:0.2 28:0 29:0.4 30:0.5 31:0 32:0 
0.047025016836095848 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:202 9:3810 10:1 11:0 12:0 13:0 14:8 15:8 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:8 24:14 25:1 26:0 27:0.12 28:0.21 29:0 30:0 31:0 32:0 
0.024535951883551711 0:3 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1113 9:370 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:35 24:13 25:0.37 26:0.06 27:0.03 28:0 29:0 30:0 31:0 32:0 
0.011726445305850748 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:217 9:1903 10:1 11:0 12:0 13:0 14:5 15:9 16:0 17:0 18:0 19:0 20:1 21:0 22:0.33 23:10 24:10 25:1 26:0 27:0.1 28:0 29:0 30:0 31:0 32:0 
0.026511586945108127 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:302 9:2943 10:1 11:0 12:0 13:0 14:5 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:15 24:18 25:1 26:0 27:0.07 28:0.11 29:0 30:0 31:0 32:0 
0.046273408472125452 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:8496 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:16 24:10 25:0.62 26:0.19 27:0.62 28:0 29:0.06 30:0.1 31:0 32:0 
0.044784364961672582 0:0 1:1 2:0 3:0 4:0 5:1 6:1 7:0 8:184 9:21900 10:1 11:0 12:0 13:0 14:1 15:1 16:1 17:1 18:0 19:0 20:1 21:0 22:0 23:10 24:10 25:1 26:0 27:0.1 28:0 29:0.1 30:0.1 31:0 32:0 
0.046609746709239279 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:226 9:7303 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:2 24:2 25:1 26:0 27:0.5 28:0 29:0 30:0 31:0 32:0 
0.046825927818947358 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:325 9:16692 10:1 11:0 12:0 13:0 14:10 15:36 16:0 17:0 18:0 19:0 20:1 21:0 22:0.06 23:10 24:10 25:1 26:0 27:0.1 28:0 29:0 30:0 31:0 32:0 
0.039689927880415796 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:9311 9:0 10:1 11:0 12:0 13:0 14:15 15:15 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:26 24:15 25:0.58 26:0.08 27:0.58 28:0 29:0 30:0 31:0 32:0 
0.026576895750610199 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:212 9:6806 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:2 24:2 25:1 26:0 27:0.5 28:0 29:0 30:0 31:0 32:0 
0.028460568418540066 0:0 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:199 9:601 10:1 11:0 12:0 13:0 14:7 15:7 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:7 24:18 25:1 26:0 27:0.14 28:0.11 29:0 30:0 31:0 32:0 
0.046552082471774794 0:0 1:1 2:0 3:0 4:1 5:0 6:1 7:0 8:167 9:19827 10:1 11:0 12:0 13:0 14:1 15:1 16:1 17:1 18:0 19:0 20:1 21:0 22:0 23:21 24:8 25:0.29 26:0.14 27:0.05 28:0.25 29:0.05 30:0.12 31:0 32:0 
0.027029695539868122 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1930 9:279 10:1 11:0 12:0 13:0 14:2 15:1 16:0 17:0 18:0 19:0 20:0.5 21:1 22:0 23:25 24:18 25:0.72 26:0.16 27:0.04 28:0 29:0 30:0 31:0 32:0 
