svm_type one_class
kernel_type rbf
gamma 0.0001
nr_class 2
total_sv 23
rho 0.33355372844792003
SV
0.33331622413437617 0:542 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:42 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:224 25:0.88 26:0.01 27:0.04 28:0 29:0 30:0 31:0 32:0 
0.079591296883139095 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:70 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:175 24:228 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.18324704084589086 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:17 10:1 11:0 12:0 13:0 14:1 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:4 24:3 25:0.75 26:0.5 27:0.25 28:0 29:0 30:0 31:0 32:0 
0.20939217511804986 0:3030 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:17 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:171 25:0.67 26:0.01 27:0.11 28:0 29:0 30:0 31:0 32:0 
0.054731182494221597 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:17 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:172 25:0.67 26:0.01 27:0 28:0 29:0 30:0 31:0 32:0 
0.022699366805528511 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:70 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:77 24:228 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.18165513629819752 0:45 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:9 9:35 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:3 25:0.01 26:0.02 27:0 28:0 29:0 30:0 31:0 32:0 
0.20329072667783049 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:17 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:255 24:242 25:0.95 26:0.01 27:0 28:0 29:0 30:0 31:0 32:0 
0.21098046618336616 0:3030 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:17 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:244 25:0.96 26:0.01 27:0.02 28:0 29:0 30:0 31:0 32:0 
0.026474766165474964 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:73 10:1 11:0 12:0 13:0 14:1 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0.6 23:255 24:226 25:0.89 26:0.01 27:0 28:0 29:0 30:0 31:0 32:0 
0.23230579746051738 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:70 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:26 24:228 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.031104994158896858 0:25 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:10 9:35 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:99 24:9 25:0.06 26:0.06 27:0.01 28:0.22 29:0 30:0 31:0 32:0 
0.077159566223458306 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:10 9:37 10:1 11:0 12:0 13:0 14:2 15:1 16:0 17:0 18:0 19:0 20:0.5 21:1 22:0 23:255 24:2 25:0.01 26:0.03 27:0 28:0 29:0 30:0 31:0 32:0 
