svm_type one_class
kernel_type rbf
gamma 0.00029999999999999997
nr_class 2
total_sv 12
rho 0.019288196683068411
SV
0.0047764736160936759 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:24 9:36 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:61 24:2 25:0.02 26:0.08 27:0.02 28:1 29:0 30:0.5 31:0 32:0 
0.012086219547878767 0:899 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:24 9:24 10:1 11:0 12:0 13:0 14:2 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:0.67 23:81 24:81 25:1 26:0 27:0.67 28:0 29:0 30:0 31:0 32:0 
0.01516420004319686 0:0 1:1 2:0 3:0 4:1 5:0 6:1 7:0 8:23 9:85 10:1 11:0 12:0 13:0 14:1 15:1 16:1 17:1 18:0 19:0 20:1 21:0 22:0 23:229 24:182 25:0.69 26:0.01 27:0 28:0.01 29:0 30:0.01 31:0 32:0 
0.010364438378522755 0:47 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:24 9:42 10:1 11:0 12:0 13:0 14:1 15:5 16:0 17:0 18:0 19:0 20:1 21:0 22:0.6 23:255 24:242 25:0.95 26:0.02 27:0.08 28:0 29:0 30:0 31:0 32:0 
0.018749999562506472 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:27 9:87 10:1 11:0 12:0 13:0 14:1 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:18 24:193 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.010826953993929812 0:899 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:24 9:24 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:56 24:56 25:1 26:0 27:0.71 28:0 29:0 30:0 31:0 32:0 
0.015149820706503433 0:29 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:27 9:27 10:1 11:0 12:0 13:0 14:1 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:0.67 23:4 24:2 25:0.5 26:0.5 27:0.25 28:0 29:0 30:0 31:0 32:0 
0.010108090628511686 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:24 9:24 10:1 11:0 12:0 13:0 14:2 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:0.67 23:255 24:241 25:0.95 26:0.01 27:0 28:0 29:0 30:0 31:0 32:0 
0.0096627422806380894 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:28 9:88 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:242 25:0.95 26:0.02 27:0.01 28:0 29:0 30:0 31:0 32:0 
0.010221767310258392 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:24 9:24 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:51 24:51 25:1 26:0 27:0.02 28:0 29:0 30:0 31:0 32:0 
0.019183927495407462 0:795 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:24 9:30 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:230 25:0.9 26:0.01 27:0.14 28:0 29:0 30:0 31:0 32:0 
0.013705366436552593 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:28 9:81 10:1 11:0 12:0 13:0 14:1 15:7 16:0 17:0 18:0 19:0 20:1 21:0 22:0.43 23:72 24:29 25:0.4 26:0.06 27:0.01 28:0 29:0 30:0 31:0 32:0 
