svm_type one_class
kernel_type rbf
gamma 0.00029999999999999997
nr_class 2
total_sv 26
rho 0.26567726622160476
SV
0.01230011598835094 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:38 9:130 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:121 24:8 25:0.05 26:0.06 27:0.01 28:0.25 29:0 30:0 31:0 32:0 
0.010521872844302822 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:33 9:0 10:1 11:0 12:0 13:0 14:3 15:14 16:0 17:0 18:0 19:0 20:1 21:0 22:0.29 23:203 24:15 25:0.05 26:0.03 27:0.05 28:0.13 29:0 30:0 31:0 32:0 
0.069921100711558132 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:35 9:130 10:1 11:0 12:0 13:0 14:2 15:1 16:0 17:0 18:0 19:0 20:0.5 21:1 22:0 23:125 24:2 25:0.02 26:0.04 27:0.01 28:0 29:0 30:0 31:0 32:0 
0.10784957331976505 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:36 9:0 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:178 24:50 25:0.19 26:0.02 27:0.19 28:0.04 29:0 30:0 31:0 32:0 
0.20284631018833615 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:38 9:130 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:10 24:2 25:0.1 26:0.3 27:0.1 28:1 29:0 30:0 31:0 32:0 
0.12913626182102736 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:45 9:132 10:1 11:0 12:0 13:0 14:3 15:34 16:0 17:0 18:0 19:0 20:1 21:0 22:0.06 23:56 24:8 25:0.14 26:0.05 27:0.02 28:0 29:0 30:0 31:0 32:0 
0.0057149781955159618 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:33 9:0 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:193 24:11 25:0.04 26:0.03 27:0.04 28:0.18 29:0 30:0 31:0 32:0 
0.052515678323424395 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:38 9:130 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:155 24:11 25:0.05 26:0.03 27:0.01 28:0.18 29:0 30:0 31:0 32:0 
0.078166914234463175 0:10 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:35 9:130 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:90 24:7 25:0.03 26:0.08 27:0.01 28:0.29 29:0 30:0 31:0 32:0 
0.12526390589540673 0:13 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:38 9:130 10:1 11:0 12:0 13:0 14:3 15:1 16:0 17:0 18:0 19:0 20:0.33 21:1 22:0 23:182 24:4 25:0.02 26:0.04 27:0.01 28:0.5 29:0 30:0 31:0 32:0 
0.0069927550034359709 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:34 9:0 10:1 11:0 12:0 13:0 14:6 15:18 16:0 17:0 18:0 19:0 20:1 21:0 22:0.17 23:84 24:13 25:0.15 26:0.07 27:0.15 28:0 29:0 30:0 31:0 32:0 
0.26571957558118142 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:33 9:0 10:1 11:0 12:0 13:0 14:1 15:243 16:0 17:0 18:0 19:0 20:1 21:0 22:0.02 23:255 24:24 25:0.09 26:0.05 27:0.12 28:0 29:0 30:0 31:0 32:0 
