svm_type one_class
kernel_type rbf
gamma 0.00029999999999999997
nr_class 2
total_sv 20
rho 0.012042654962788881
SV
0.0057768223989504179 0:35 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1496 9:4152 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:1 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.011330850392833752 0:26 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:361 9:1181 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:1 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.0065288844931799383 0:31 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1513 9:4152 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:1 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.0090456495598886175 0:28 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1148 9:3380 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:1 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.012500000000000001 0:45 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:171 9:14693 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:2 25:1 26:0 27:1 28:1 29:0 30:0 31:0 32:0 
0.012500000000000001 0:42 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:673 9:887107 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:2 25:1 26:0 27:1 28:1 29:0 30:0 31:0 32:0 
0.0010268770965466373 0:24 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:218 9:768 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:1 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.012500000000000001 0:36 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:162 9:13628 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:4 25:1 26:0 27:1 28:0.5 29:0 30:0 31:0 32:0 
0.012500000000000001 0:48 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:165 9:24551 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:2 25:1 26:0 27:1 28:1 29:0 30:0 31:0 32:0 
0.012500000000000001 0:43 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:181 9:18836 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:2 25:1 26:0 27:1 28:1 29:0 30:0 31:0 32:0 
0.011680864472815874 0:37 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:151 9:10059 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:5 25:1 26:0 27:1 28:0.6 29:0 30:0 31:0 32:0 
0.012500000000000001 0:29 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:150 9:7204 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:8 25:1 26:0 27:1 28:0.75 29:0 30:0 31:0 32:0 
0.012500000000000001 0:25 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:151 9:6412 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:7 25:1 26:0 27:1 28:0.57 29:0 30:0 31:0 32:0 
0.0089449492325135282 0:28 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1209 9:3373 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:1 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.011932277658709575 0:37 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:159 9:14131 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:2 25:1 26:0 27:1 28:1 29:0 30:0 31:0 32:0 
0.011900642891396872 0:52 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:703 9:2070 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:1 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.0071350500827424774 0:23 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:332 9:1069 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:1 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.0048250075199812274 0:26 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:345 9:1072 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:1 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.011688410502560892 0:57 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:241 9:885 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:1 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.010683713697880197 0:23 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:227 9:766 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:1 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
