svm_type one_class
kernel_type rbf
gamma 0.00050000000000000001
nr_class 2
total_sv 818
rho 0.029547947330044122
SV
0.016071860119773684 0:5607 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:147 9:105 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:1 25:0 26:0.85 27:1 28:0 29:0 30:0 31:0 32:0 
0.028399335741671011 0:507 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:437 9:14421 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:25 25:0.1 26:0.05 27:0 28:0 29:0.53 30:0 31:0.02 32:0.16 
0.022616101659760607 0:315 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:146 9:105 10:1 11:0 12:0 13:0 14:3 15:2 16:0 17:0 18:0 19:0 20:0.67 21:0.67 22:0 23:117 24:2 25:0.02 26:0.54 27:0.78 28:0 29:0 30:0 31:0 32:0 
0.019506208304059226 0:1082 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:147 9:105 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:2 25:0.01 26:0.42 27:0.86 28:0 29:0 30:0 31:0 32:0 
0.013866011969361432 0:5784 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:147 9:105 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:3 25:0.01 26:0.53 27:0.82 28:0 29:0 30:0 31:0 32:0 
0.020504537029711663 0:10455 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:146 9:105 10:1 11:0 12:0 13:0 14:4 15:2 16:0 17:0 18:0 19:0 20:0.5 21:0.5 22:0 23:255 24:2 25:0.01 26:0.51 27:0.87 28:0 29:0 30:0 31:0 32:0 
0.017465104828009267 0:10326 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:146 9:105 10:1 11:0 12:0 13:0 14:5 15:2 16:0 17:0 18:0 19:0 20:0.4 21:0.6 22:0 23:255 24:2 25:0.01 26:0.85 27:1 28:0 29:0 30:0 31:0 32:0 
0.017041242775668604 0:3047 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:146 9:105 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:1 25:0 26:0.69 27:0.96 28:0 29:0 30:0 31:0 32:0 
0.012999227209677987 0:1327 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:146 9:105 10:1 11:0 12:0 13:0 14:3 15:1 16:0 17:0 18:0 19:0 20:0.33 21:0.67 22:0 23:255 24:1 25:0 26:0.57 27:0.95 28:0 29:0 30:0 31:0 32:0 
0.0087601269808173978 0:860 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:147 9:105 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:1 25:0 26:0.64 27:0.94 28:0 29:0 30:0 31:0 32:0 
0.022273221337462595 0:475 1:1 2:0 3:0 4:0 5:1 6:0 7:1 8:314 9:266 10:1 11:0 12:0 13:0 14:11 15:12 16:0 17:0 18:0 19:0.08 20:1 21:0 22:0.17 23:255 24:239 25:0.94 26:0.02 27:0 28:0 29:0 30:0 31:0 32:0 
0.016102505992278283 0:1985 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:147 9:105 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:2 25:0.01 26:0.55 27:0.92 28:0 29:0 30:0 31:0 32:0 
