svm_type one_class
kernel_type rbf
gamma 0.00050000000000000001
nr_class 2
total_sv 19
rho 0.013735495294001797
SV
0.011875374853015671 0:10 1:0 2:1 3:0 4:0 5:1 6:0 7:1 8:105 9:147 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:61 24:23 25:0.38 26:0.05 27:0.05 28:0 29:0 30:0 31:0 32:0 
0.013532415703422007 0:6 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:122 9:1488 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:84 24:20 25:0.23 26:0.04 27:0.01 28:0.1 29:0 30:0.05 31:0 32:0 
0.0011216362547780351 0:19 1:0 2:1 3:0 4:0 5:1 6:0 7:1 8:105 9:147 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:58 24:20 25:0.34 26:0.05 27:0.05 28:0 29:0 30:0 31:0 32:0 
0.013871789007046158 0:13 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:105 9:2370 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:4 24:4 25:0.25 26:0.5 27:0.25 28:0.75 29:0 30:0 31:0 32:0 
0.013415357199520332 0:20 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:196 9:644 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:127 24:39 25:0.31 26:0.02 27:0.01 28:0 29:0 30:0 31:0 32:0 
0.01343565661764316 0:13 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:139 9:2456 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:3 24:6 25:0.33 26:1 27:0.33 28:0.67 29:0 30:0 31:0 32:0 
0.0020006893088061598 0:12 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:48 9:48 10:1 11:0 12:0 13:0 14:2 15:1 16:0 17:0 18:0 19:0 20:0.5 21:1 22:0 23:32 24:13 25:0.41 26:0.06 27:0.41 28:0 29:0 30:0 31:0 32:0 
0.0099073031265124144 0:21 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:93 9:38 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:35 24:12 25:0.34 26:0.06 27:0.34 28:0 29:0 30:0 31:0 32:0 
0.0093021667488264285 0:14 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:58 9:189 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:21 24:5 25:0.24 26:0.14 27:0.05 28:0 29:0 30:0 31:0 32:0 
0.0047407847776402912 0:8 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:48 9:48 10:1 11:0 12:0 13:0 14:2 15:1 16:0 17:0 18:0 19:0 20:0.5 21:1 22:0 23:47 24:19 25:0.4 26:0.04 27:0.4 28:0 29:0 30:0 31:0 32:0 
