svm_type one_class
kernel_type rbf
gamma 0.00050000000000000001
nr_class 2
total_sv 14
rho 0.045694206842340782
SV
0.0014194996138645977 0:4 1:1 2:0 3:0 4:1 5:0 6:1 7:0 8:0 9:15 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:1 19:1 20:1 21:0 22:0 23:130 24:1 25:0.01 26:0.05 27:0.01 28:0 29:0 30:0 31:0.01 32:1 
0.030588715445042578 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:12 9:56 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:1 24:1 25:1 26:0 27:1 28:0 29:0 30:0 31:0 32:0 
0.022907473876976444 0:0 1:1 2:0 3:0 4:1 5:0 6:1 7:0 8:0 9:15 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:1 19:1 20:1 21:0 22:0 23:255 24:1 25:0 26:0.56 27:0 28:0 29:0 30:0 31:0 32:1 
0.0097429218410177727 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:13 9:38 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:122 24:1 25:0.01 26:0.06 27:0.01 28:0 29:0 30:0 31:0 32:0 
0.022992966094411225 0:15 1:1 2:0 3:0 4:1 5:0 6:1 7:0 8:27 9:15 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:1 19:1 20:1 21:0 22:0 23:43 24:1 25:0.02 26:0.07 27:0.02 28:0 29:0 30:0 31:0.02 32:1 
0.017291287350285699 0:0 1:1 2:0 3:0 4:1 5:0 6:1 7:0 8:1 9:15 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:1 19:1 20:1 21:0 22:0 23:104 24:1 25:0.01 26:0.06 27:0.01 28:0 29:0.01 30:0 31:0.01 32:1 
0.022446151314636249 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:14 9:41 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:210 24:1 25:0 26:0.02 27:0 28:0 29:0 30:0 31:0 32:0 
0.025575234041207599 0:10 1:1 2:0 3:0 4:1 5:0 6:1 7:0 8:0 9:15 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:1 19:1 20:1 21:0 22:0 23:1 24:1 25:1 26:0 27:1 28:0 29:0 30:0 31:1 32:1 
0.030598140456572678 0:3 1:1 2:0 3:0 4:1 5:0 6:1 7:0 8:0 9:15 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:1 19:1 20:1 21:0 22:0 23:164 24:1 25:0.01 26:0.04 27:0.01 28:0 29:0 30:0 31:0.01 32:1 
0.0071907711555436685 0:11 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:0 9:15 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:225 24:1 25:0 26:0.02 27:0 28:0 29:0 30:0 31:0 32:0 
0.0032332556831521243 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:9 9:37 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:128 24:1 25:0.01 26:0.05 27:0.01 28:0 29:0 30:0 31:0 32:0 
0.016406480423426816 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:24 9:36 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:93 24:1 25:0.01 26:0.04 27:0.01 28:0 29:0 30:0 31:0 32:0 
0.009867807702309583 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:10 9:36 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:54 24:1 25:0.02 26:0.28 27:0.02 28:0 29:0 30:0 31:0.06 32:0 
0.01973929500155296 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:14 9:41 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:1 25:0 26:0.03 27:0 28:0 29:0 30:0 31:0.74 32:0 
