svm_type one_class
kernel_type rbf
gamma 0.001
nr_class 2
total_sv 50
rho 0.1479851842388977
SV
0.027672079817328745 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:38 9:130 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:121 24:8 25:0.05 26:0.06 27:0.01 28:0.25 29:0 30:0 31:0 32:0 
0.01811540353928761 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:35 9:130 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:47 24:3 25:0.04 26:0.09 27:0.02 28:0.67 29:0 30:0 31:0 32:0 
0.0067074784045013085 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:33 9:0 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:222 24:34 25:0.14 26:0.03 27:0.14 28:0.06 29:0 30:0 31:0 32:0 
0.046640367486081816 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:33 9:0 10:1 11:0 12:0 13:0 14:3 15:14 16:0 17:0 18:0 19:0 20:1 21:0 22:0.29 23:203 24:15 25:0.05 26:0.03 27:0.05 28:0.13 29:0 30:0 31:0 32:0 
0.021916831421089418 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:36 9:0 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:16 24:41 25:0.12 26:0.25 27:0.12 28:0.05 29:0 30:0 31:0 32:0 
0.048234676032259984 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:35 9:130 10:1 11:0 12:0 13:0 14:2 15:1 16:0 17:0 18:0 19:0 20:0.5 21:1 22:0 23:125 24:2 25:0.02 26:0.04 27:0.01 28:0 29:0 30:0 31:0 32:0 
0.11057788916901132 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:36 9:0 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:178 24:50 25:0.19 26:0.02 27:0.19 28:0.04 29:0 30:0 31:0 32:0 
0.0039304441985818055 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:38 9:130 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:49 24:2 25:0.02 26:0.12 27:0.02 28:1 29:0 30:0 31:0 32:0 
0.05946925715646826 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:38 9:130 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:210 24:2 25:0.01 26:0.03 27:0 28:0 29:0 30:0 31:0 32:0 
0.053817529007399577 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:33 9:0 10:1 11:0 12:0 13:0 14:1 15:6 16:0 17:0 18:0 19:0 20:1 21:0 22:0.67 23:91 24:33 25:0.12 26:0.04 27:0.12 28:0.06 29:0 30:0 31:0 32:0 
