svm_type one_class
kernel_type rbf
gamma 0.001
nr_class 2
total_sv 82
rho 0.077709625490087364
SV
0.077667296019972673 0:542 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:42 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:224 25:0.88 26:0.01 27:0.04 28:0 29:0 30:0 31:0 32:0 
0.060042438917394469 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:70 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:175 24:228 25:1 26:0 27:1 28:0.01 29:0 30:0 31:0 32:0 
0.0090061086638557417 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:10 9:35 10:1 11:0 12:0 13:0 14:2 15:1 16:0 17:0 18:0 19:0 20:0.5 21:1 22:0 23:93 24:19 25:0.14 26:0.04 27:0.01 28:0.16 29:0 30:0 31:0 32:0 
0.052343554942390388 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:17 10:1 11:0 12:0 13:0 14:1 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:4 24:3 25:0.75 26:0.5 27:0.25 28:0 29:0 30:0 31:0 32:0 
0.032001442641380988 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:22 9:75 10:1 11:0 12:0 13:0 14:2 15:1 16:0 17:0 18:0 19:0 20:0.5 21:1 22:0 23:94 24:89 25:0.95 26:0.02 27:0.01 28:0 29:0 30:0 31:0 32:0 
0.047064552472560056 0:3030 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:17 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:171 25:0.67 26:0.01 27:0.11 28:0 29:0 30:0 31:0 32:0 
0.03471169196411697 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:17 9:70 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:147 24:209 25:0.9 26:0.01 27:0.9 28:0.01 29:0 30:0 31:0.07 32:0 
0.025189410118276301 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:22 9:75 10:1 11:0 12:0 13:0 14:2 15:1 16:0 17:0 18:0 19:0 20:0.5 21:1 22:0 23:62 24:59 25:0.95 26:0.03 27:0.02 28:0 29:0 30:0 31:0 32:0 
0.057068220934712824 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:0 9:59 10:1 11:0 12:0 13:0 14:1 15:23 16:0 17:0.04 18:0 19:0 20:1 21:0 22:0.09 23:255 24:76 25:0.3 26:0.03 27:0 28:0 29:0 30:0 31:0 32:0 
0.0297269804166078 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:9 9:36 10:1 11:0 12:0 13:0 14:2 15:1 16:0 17:0 18:0 19:0 20:0.5 21:1 22:0 23:255 24:13 25:0.05 26:0.02 27:0 28:0 29:0 30:0 31:0 32:0 
