svm_type one_class
kernel_type rbf
gamma 0.001
nr_class 2
total_sv 80
rho 0.011765516174021483
SV
0.011293447564868414 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:14416 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:205 24:50 25:0.19 26:0.02 27:0.19 28:0.04 29:0 30:0 31:0 32:0 
0.0061912474883313202 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:192 9:0 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:75 24:32 25:0.19 26:0.05 27:0.19 28:0.06 29:0 30:0 31:0 32:0 
0.011753009238541147 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:965 9:0 10:1 11:0 12:0 13:0 14:11 15:11 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:49 25:0.19 26:0.02 27:0.19 28:0 29:0 30:0 31:0 32:0 
0.0018225539206019308 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:748 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:123 24:23 25:0.19 26:0.02 27:0.19 28:0 29:0 30:0 31:0 32:0 
0.012009513964258575 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:2154 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:121 24:25 25:0.19 26:0.05 27:0.19 28:0.08 29:0 30:0 31:0 32:0 
0.0080324653661987197 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:641 9:0 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:108 24:56 25:0.1 26:0.16 27:0.19 28:0.04 29:0.03 30:0.02 31:0 32:0 
0.011970457590471242 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:2056 9:0 10:1 11:0 12:0 13:0 14:4 15:3 16:0 17:0 18:0 19:0 20:0.75 21:0.5 22:0 23:211 24:54 25:0.19 26:0.03 27:0.19 28:0.04 29:0 30:0 31:0 32:0 
0.0031456786047998845 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:748 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:163 24:31 25:0.19 26:0.02 27:0.19 28:0 29:0 30:0 31:0 32:0 
0.010896421038223907 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1830 9:0 10:1 11:0 12:0 13:0 14:5 15:6 16:0 17:0 18:0 19:0 20:1 21:0 22:0.33 23:205 24:39 25:0.19 26:0.02 27:0.19 28:0 29:0 30:0 31:0 32:0 
0.011539371710088996 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:5336 9:0 10:1 11:0 12:0 13:0 14:12 15:12 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:48 25:0.19 26:0.02 27:0.19 28:0 29:0 30:0 31:0.71 32:0 
