svm_type one_class
kernel_type rbf
gamma 0.001
nr_class 2
total_sv 14
rho 0.032479881002056003
SV
0.031339274995100981 0:5 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:77 9:17 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:128 24:23 25:0.18 26:0.02 27:0.01 28:0 29:0 30:0 31:0.11 32:0.61 
0.0097718406770899123 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:83 9:17 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:51 24:14 25:0.27 26:0.04 27:0.02 28:0 29:0.02 30:0.07 31:0.24 32:0.86 
0.032639156096924228 0:107 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:66 9:131 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:29 25:0.11 26:0.41 27:0 28:0 29:0.4 30:0.1 31:0 32:0.03 
0.032315741484862964 0:49 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:98 9:2294 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:110 24:3 25:0.01 26:0.02 27:0.01 28:0.67 29:0 30:0.33 31:0 32:0.33 
0.027672135793268163 0:0 1:1 2:0 3:0 4:1 5:0 6:1 7:0 8:91 9:2832 10:1 11:0 12:0 13:0 14:1 15:1 16:1 17:1 18:0 19:0 20:1 21:0 22:0 23:161 24:33 25:0.2 26:0.44 27:0.01 28:0 29:0.11 30:0.52 31:0.41 32:0.03 
0.0068647667295146757 0:0 1:1 2:0 3:0 4:1 5:0 6:1 7:0 8:89 9:2832 10:1 11:0 12:0 13:0 14:1 15:1 16:1 17:1 18:0 19:0 20:1 21:0 22:0 23:123 24:19 25:0.15 26:0.58 27:0.01 28:0 29:0.02 30:0.16 31:0.54 32:0.05 
0.020637808468681986 0:0 1:1 2:0 3:0 4:1 5:0 6:1 7:0 8:93 9:2834 10:1 11:0 12:0 13:0 14:1 15:1 16:1 17:1 18:0 19:0 20:1 21:0 22:0 23:122 24:18 25:0.15 26:0.58 27:0.01 28:0 29:0.02 30:0.11 31:0.54 32:0.06 
0.025484903605260657 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:87 9:129 10:1 11:0 12:0 13:0 14:3 15:2 16:0 17:0 18:0 19:0 20:0.67 21:0.67 22:0 23:47 24:16 25:0.34 26:0.06 27:0.02 28:0 29:0 30:0 31:0.3 32:0.88 
0.025080026675905472 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:66 9:18 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:76 24:12 25:0.16 26:0.03 27:0.01 28:0 29:0 30:0 31:0.09 32:0.58 
0.026034232071998328 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:86 9:128 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:12 24:6 25:0.5 26:0.17 27:0.08 28:0 29:0.17 30:0.33 31:0.25 32:0.5 
0.025798630930641032 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:74 9:18 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:27 24:7 25:0.26 26:0.07 27:0.04 28:0 29:0 30:0 31:0.19 32:0.71 
0.032371298311802812 0:135 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:73 9:1718 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:158 24:27 25:0.17 26:0.03 27:0.01 28:0 29:0 30:0 31:0.01 32:0.04 
0.016356329393230732 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:107 9:407 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:57 24:41 25:0.72 26:0.11 27:0.02 28:0 29:0.02 30:0 31:0.09 32:0.12 
0.017633854765718063 0:1 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:103 9:402 10:1 11:0 12:0 13:0 14:1 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:63 24:46 25:0.73 26:0.1 27:0.02 28:0 29:0.02 30:0 31:0.08 32:0.11 
