svm_type one_class
kernel_type rbf
gamma 0.001
nr_class 2
total_sv 128
rho 0.014111996177169451
SV
0.014045296565722037 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1874 9:0 10:1 11:0 12:0 13:0 14:9 15:9 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:151 24:30 25:0.2 26:0.03 27:0.2 28:0 29:0 30:0 31:0 32:0 
0.0078205089661819872 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:10272 9:0 10:1 11:0 12:0 13:0 14:12 15:12 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:239 24:55 25:0.2 26:0.02 27:0.2 28:0.04 29:0 30:0 31:0.05 32:0 
0.013856161847396995 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1153 9:0 10:1 11:0 12:0 13:0 14:1 15:21 16:0 17:0.95 18:0 19:0 20:1 21:0 22:0.1 23:79 24:87 25:0.2 26:0.08 27:0.2 28:0.03 29:0 30:0 31:0 32:0 
0.014410644002548309 0:2 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:109 9:409 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:85 24:17 25:0.2 26:0.05 27:0.01 28:0 29:0 30:0 31:0 32:0 
0.014063719007349627 0:28 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1491 9:4152 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:51 25:0.2 26:0.03 27:0 28:0 29:0 30:0 31:0 32:0 
0.010769506367559342 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1195 9:406 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:51 25:0.2 26:0.06 27:0 28:0 29:0.56 30:0 31:0.01 32:0 
0.011488699217387453 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:194 9:0 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:20 24:55 25:0.2 26:0.2 27:0.2 28:0.04 29:0 30:0.02 31:0 32:0 
0.010194104412555072 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:245 9:0 10:1 11:0 12:0 13:0 14:3 15:2 16:0 17:0 18:0 19:0 20:0.67 21:0.67 22:0 23:170 24:70 25:0.2 26:0.12 27:0.28 28:0.03 29:0.01 30:0.03 31:0 32:0 
0.0079658856551750087 0:29 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1512 9:4152 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:41 24:8 25:0.2 26:0.15 27:0.02 28:0 29:0 30:0 31:0 32:0 
0.0065870052354416566 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:607 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:142 24:49 25:0.2 26:0.04 27:0.2 28:0.04 29:0 30:0 31:0 32:0 
0.00161608878878487 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:567 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:5 24:107 25:0.2 26:0.6 27:0.2 28:0.02 29:0 30:0.01 31:0 32:0 
0.014463616088540007 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:626 9:388 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:51 25:0.2 26:0.07 27:0 28:0 29:0.62 30:0 31:0.01 32:0 
0.013601487217506062 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:14052 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:50 25:0.2 26:0.02 27:0.09 28:0 29:0.34 30:0.44 31:0 32:0 
0.0058884036064542318 0:26 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1496 9:4152 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:35 24:7 25:0.2 26:0.14 27:0.03 28:0 29:0 30:0 31:0 32:0 
0.0020615804687131303 0:20 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:242 9:774 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:50 25:0.2 26:0.02 27:0 28:0 29:0 30:0 31:0 32:0 
0.013416474939403948 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:48 9:48 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:41 24:8 25:0.2 26:0.1 27:0.2 28:0 29:0 30:0 31:0 32:0 
0.0016347700022104157 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:194 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:50 24:38 25:0.2 26:0.1 27:0.2 28:0.05 29:0 30:0 31:0 32:0 
0.010198283435846302 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1186 9:437 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:52 25:0.2 26:0.07 27:0 28:0 29:0.62 30:0 31:0.01 32:0 
0.0070986118095339888 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:748 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:25 24:39 25:0.2 26:0.08 27:0.2 28:0.05 29:0 30:0 31:0 32:0 
0.013391855778695262 0:0 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:34 9:0 10:1 11:0 12:0 13:0 14:1 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:1 23:148 24:35 25:0.2 26:0.05 27:0.2 28:0.06 29:0 30:0 31:0 32:0 
0.011517342416321208 0:27 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1529 9:4152 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:130 24:26 25:0.2 26:0.05 27:0.01 28:0 29:0 30:0 31:0 32:0 
0.014323055900576902 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:4189 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:49 24:31 25:0.2 26:0.08 27:0.2 28:0.06 29:0 30:0 31:0 32:0 
0.014294959239300124 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:4316 9:0 10:1 11:0 12:0 13:0 14:3 15:3 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:52 25:0.2 26:0.02 27:0.1 28:0 29:0.33 30:0.42 31:0 32:0 
0.010928647767662062 0:30 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:861 9:2586 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:51 25:0.2 26:0.07 27:0 28:0 29:0 30:0 31:0 32:0 
0.013728325752759316 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:1408 9:332 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:25 24:114 25:0.2 26:0.12 27:0.04 28:0.02 29:0 30:0 31:0 32:0 
0.013786985619430717 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:2081 9:809 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:255 24:52 25:0.2 26:0.06 27:0 28:0 29:0.55 30:0 31:0.01 32:0 
0.0091509057266712171 0:0 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:740 9:0 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:153 24:34 25:0.2 26:0.03 27:0.2 28:0.06 29:0 30:0 31:0 32:0 
