svm_type one_class
kernel_type rbf
gamma 0.001
nr_class 2
total_sv 19
rho 0.012674075605163135
SV
0.010518669173588728 0:10 1:0 2:1 3:0 4:0 5:1 6:0 7:1 8:105 9:147 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:61 24:23 25:0.38 26:0.05 27:0.05 28:0 29:0 30:0 31:0 32:0 
0.012672649157492956 0:6 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:122 9:1488 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:84 24:20 25:0.23 26:0.04 27:0.01 28:0.1 29:0 30:0.05 31:0 32:0 
0.0025797279290411023 0:19 1:0 2:1 3:0 4:0 5:1 6:0 7:1 8:105 9:147 10:1 11:0 12:0 13:0 14:2 15:2 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:58 24:20 25:0.34 26:0.05 27:0.05 28:0 29:0 30:0 31:0 32:0 
0.012670188556880306 0:13 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:105 9:2370 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:4 24:4 25:0.25 26:0.5 27:0.25 28:0.75 29:0 30:0 31:0 32:0 
0.012858156268416894 0:20 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:196 9:644 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:127 24:39 25:0.31 26:0.02 27:0.01 28:0 29:0 30:0 31:0 32:0 
0.012806071330093781 0:13 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:139 9:2456 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:3 24:6 25:0.33 26:1 27:0.33 28:0.67 29:0 30:0 31:0 32:0 
0.0034261457532412751 0:12 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:48 9:48 10:1 11:0 12:0 13:0 14:2 15:1 16:0 17:0 18:0 19:0 20:0.5 21:1 22:0 23:32 24:13 25:0.41 26:0.06 27:0.41 28:0 29:0 30:0 31:0 32:0 
0.011228996103535172 0:21 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:93 9:38 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:35 24:12 25:0.34 26:0.06 27:0.34 28:0 29:0 30:0 31:0 32:0 
0.0076898921167053678 0:14 1:1 2:0 3:0 4:1 5:0 6:0 7:1 8:58 9:189 10:1 11:0 12:0 13:0 14:1 15:1 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:21 24:5 25:0.24 26:0.14 27:0.05 28:0 29:0 30:0 31:0 32:0 
0.0057607194606089027 0:8 1:0 2:1 3:0 4:1 5:0 6:0 7:1 8:48 9:48 10:1 11:0 12:0 13:0 14:2 15:1 16:0 17:0 18:0 19:0 20:0.5 21:1 22:0 23:47 24:19 25:0.4 26:0.04 27:0.4 28:0 29:0 30:0 31:0 32:0 
